class,Type,name,input,link,source_code
torch.distributions.normal.Normal,class,,"loc,scale,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal
torch.distributions.normal.Normal,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.arg_constraints,
torch.distributions.normal.Normal,method,cdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.cdf,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.cdf
torch.distributions.normal.Normal,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.entropy
torch.distributions.normal.Normal,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.expand
torch.distributions.normal.Normal,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.has_rsample,
torch.distributions.normal.Normal,method,icdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.icdf,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.icdf
torch.distributions.normal.Normal,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.log_prob
torch.distributions.normal.Normal,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.mean,
torch.distributions.normal.Normal,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.rsample
torch.distributions.normal.Normal,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/normal.html#Normal.sample
torch.distributions.normal.Normal,method,stddev,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.stddev,
torch.distributions.normal.Normal,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.support,
torch.distributions.normal.Normal,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.normal.Normal.variance,
torch.distributions.one_hot_categorical.OneHotCategorical,class,,"probs=None,logits=None,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical
torch.distributions.one_hot_categorical.OneHotCategorical,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.arg_constraints,
torch.distributions.one_hot_categorical.OneHotCategorical,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.entropy
torch.distributions.one_hot_categorical.OneHotCategorical,method,enumerate_support,expand=True,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.enumerate_support,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.enumerate_support
torch.distributions.one_hot_categorical.OneHotCategorical,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.expand
torch.distributions.one_hot_categorical.OneHotCategorical,attribute,has_enumerate_support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.has_enumerate_support,
torch.distributions.one_hot_categorical.OneHotCategorical,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.log_prob
torch.distributions.one_hot_categorical.OneHotCategorical,method,logits,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.logits,
torch.distributions.one_hot_categorical.OneHotCategorical,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.mean,
torch.distributions.one_hot_categorical.OneHotCategorical,method,param_shape,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.param_shape,
torch.distributions.one_hot_categorical.OneHotCategorical,method,probs,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.probs,
torch.distributions.one_hot_categorical.OneHotCategorical,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/one_hot_categorical.html#OneHotCategorical.sample
torch.distributions.one_hot_categorical.OneHotCategorical,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.support,
torch.distributions.one_hot_categorical.OneHotCategorical,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.one_hot_categorical.OneHotCategorical.variance,
torch.distributions.pareto.Pareto,class,,"scale,alpha,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto,https://pytorch.org/docs/stable/_modules/torch/distributions/pareto.html#Pareto
torch.distributions.pareto.Pareto,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.arg_constraints,
torch.distributions.pareto.Pareto,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/pareto.html#Pareto.entropy
torch.distributions.pareto.Pareto,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/pareto.html#Pareto.expand
torch.distributions.pareto.Pareto,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.mean,
torch.distributions.pareto.Pareto,method,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.support,
torch.distributions.pareto.Pareto,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.pareto.Pareto.variance,
torch.distributions.poisson.Poisson,class,,"rate,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson,https://pytorch.org/docs/stable/_modules/torch/distributions/poisson.html#Poisson
torch.distributions.poisson.Poisson,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.arg_constraints,
torch.distributions.poisson.Poisson,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/poisson.html#Poisson.expand
torch.distributions.poisson.Poisson,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/poisson.html#Poisson.log_prob
torch.distributions.poisson.Poisson,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.mean,
torch.distributions.poisson.Poisson,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/poisson.html#Poisson.sample
torch.distributions.poisson.Poisson,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.support,
torch.distributions.poisson.Poisson,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.poisson.Poisson.variance,
torch.distributions.relaxed_bernoulli.RelaxedBernoulli,class,,"temperature,probs=None,logits=None,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.RelaxedBernoulli,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_bernoulli.html#RelaxedBernoulli
torch.distributions.relaxed_bernoulli.RelaxedBernoulli,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.RelaxedBernoulli.arg_constraints,
torch.distributions.relaxed_bernoulli.RelaxedBernoulli,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.RelaxedBernoulli.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_bernoulli.html#RelaxedBernoulli.expand
torch.distributions.relaxed_bernoulli.RelaxedBernoulli,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.RelaxedBernoulli.has_rsample,
torch.distributions.relaxed_bernoulli.RelaxedBernoulli,method,logits,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.RelaxedBernoulli.logits,
torch.distributions.relaxed_bernoulli.RelaxedBernoulli,method,probs,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.RelaxedBernoulli.probs,
torch.distributions.relaxed_bernoulli.RelaxedBernoulli,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.RelaxedBernoulli.support,
torch.distributions.relaxed_bernoulli.RelaxedBernoulli,method,temperature,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.RelaxedBernoulli.temperature,
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,class,,"temperature,probs=None,logits=None,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_bernoulli.html#LogitRelaxedBernoulli
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli.arg_constraints,
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_bernoulli.html#LogitRelaxedBernoulli.expand
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_bernoulli.html#LogitRelaxedBernoulli.log_prob
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,attribute,logits,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli.logits,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_bernoulli.html#LogitRelaxedBernoulli.logits
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,method,param_shape,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli.param_shape,
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,attribute,probs,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli.probs,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_bernoulli.html#LogitRelaxedBernoulli.probs
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_bernoulli.html#LogitRelaxedBernoulli.rsample
torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_bernoulli.LogitRelaxedBernoulli.support,
torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,class,,"temperature,probs=None,logits=None,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_categorical.html#RelaxedOneHotCategorical
torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_categorical.RelaxedOneHotCategorical.arg_constraints,
torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_categorical.RelaxedOneHotCategorical.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/relaxed_categorical.html#RelaxedOneHotCategorical.expand
torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_categorical.RelaxedOneHotCategorical.has_rsample,
torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,method,logits,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_categorical.RelaxedOneHotCategorical.logits,
torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,method,probs,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_categorical.RelaxedOneHotCategorical.probs,
torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_categorical.RelaxedOneHotCategorical.support,
torch.distributions.relaxed_categorical.RelaxedOneHotCategorical,method,temperature,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.relaxed_categorical.RelaxedOneHotCategorical.temperature,
torch.distributions.studentT.StudentT,class,,"df,loc=0.0,scale=1.0,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT,https://pytorch.org/docs/stable/_modules/torch/distributions/studentT.html#StudentT
torch.distributions.studentT.StudentT,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.arg_constraints,
torch.distributions.studentT.StudentT,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/studentT.html#StudentT.entropy
torch.distributions.studentT.StudentT,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/studentT.html#StudentT.expand
torch.distributions.studentT.StudentT,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.has_rsample,
torch.distributions.studentT.StudentT,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/studentT.html#StudentT.log_prob
torch.distributions.studentT.StudentT,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.mean,
torch.distributions.studentT.StudentT,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/studentT.html#StudentT.rsample
torch.distributions.studentT.StudentT,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.support,
torch.distributions.studentT.StudentT,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.studentT.StudentT.variance,
torch.distributions.transformed_distribution.TransformedDistribution,class,,"base_distribution,transforms,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution,https://pytorch.org/docs/stable/_modules/torch/distributions/transformed_distribution.html#TransformedDistribution
torch.distributions.transformed_distribution.TransformedDistribution,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.arg_constraints,
torch.distributions.transformed_distribution.TransformedDistribution,method,cdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.cdf,https://pytorch.org/docs/stable/_modules/torch/distributions/transformed_distribution.html#TransformedDistribution.cdf
torch.distributions.transformed_distribution.TransformedDistribution,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/transformed_distribution.html#TransformedDistribution.expand
torch.distributions.transformed_distribution.TransformedDistribution,method,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.has_rsample,
torch.distributions.transformed_distribution.TransformedDistribution,method,icdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.icdf,https://pytorch.org/docs/stable/_modules/torch/distributions/transformed_distribution.html#TransformedDistribution.icdf
torch.distributions.transformed_distribution.TransformedDistribution,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/transformed_distribution.html#TransformedDistribution.log_prob
torch.distributions.transformed_distribution.TransformedDistribution,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/transformed_distribution.html#TransformedDistribution.rsample
torch.distributions.transformed_distribution.TransformedDistribution,method,sample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.sample,https://pytorch.org/docs/stable/_modules/torch/distributions/transformed_distribution.html#TransformedDistribution.sample
torch.distributions.transformed_distribution.TransformedDistribution,method,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transformed_distribution.TransformedDistribution.support,
torch.distributions.uniform.Uniform,class,,"low,high,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform,https://pytorch.org/docs/stable/_modules/torch/distributions/uniform.html#Uniform
torch.distributions.uniform.Uniform,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.arg_constraints,
torch.distributions.uniform.Uniform,method,cdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.cdf,https://pytorch.org/docs/stable/_modules/torch/distributions/uniform.html#Uniform.cdf
torch.distributions.uniform.Uniform,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/uniform.html#Uniform.entropy
torch.distributions.uniform.Uniform,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/uniform.html#Uniform.expand
torch.distributions.uniform.Uniform,attribute,has_rsample,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.has_rsample,
torch.distributions.uniform.Uniform,method,icdf,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.icdf,https://pytorch.org/docs/stable/_modules/torch/distributions/uniform.html#Uniform.icdf
torch.distributions.uniform.Uniform,method,log_prob,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.log_prob,https://pytorch.org/docs/stable/_modules/torch/distributions/uniform.html#Uniform.log_prob
torch.distributions.uniform.Uniform,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.mean,
torch.distributions.uniform.Uniform,method,rsample,sample_shape=torch.Size([]),https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.rsample,https://pytorch.org/docs/stable/_modules/torch/distributions/uniform.html#Uniform.rsample
torch.distributions.uniform.Uniform,method,stddev,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.stddev,
torch.distributions.uniform.Uniform,method,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.support,
torch.distributions.uniform.Uniform,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.uniform.Uniform.variance,
torch.distributions.weibull.Weibull,class,,"scale,concentration,validate_args=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.weibull.Weibull,https://pytorch.org/docs/stable/_modules/torch/distributions/weibull.html#Weibull
torch.distributions.weibull.Weibull,attribute,arg_constraints,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.weibull.Weibull.arg_constraints,
torch.distributions.weibull.Weibull,method,entropy,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.weibull.Weibull.entropy,https://pytorch.org/docs/stable/_modules/torch/distributions/weibull.html#Weibull.entropy
torch.distributions.weibull.Weibull,method,expand,"batch_shape,_instance=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.weibull.Weibull.expand,https://pytorch.org/docs/stable/_modules/torch/distributions/weibull.html#Weibull.expand
torch.distributions.weibull.Weibull,method,mean,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.weibull.Weibull.mean,
torch.distributions.weibull.Weibull,attribute,support,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.weibull.Weibull.support,
torch.distributions.weibull.Weibull,method,variance,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.weibull.Weibull.variance,
torch.distributions.transforms.Transform,class,,cache_size=0,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.Transform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#Transform
torch.distributions.transforms.Transform,method,inv,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.Transform.inv,
torch.distributions.transforms.Transform,method,sign,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.Transform.sign,
torch.distributions.transforms.Transform,method,log_abs_det_jacobian,"x,y",https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.Transform.log_abs_det_jacobian,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#Transform.log_abs_det_jacobian
torch.distributions.transforms.ComposeTransform,class,,parts,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.ComposeTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#ComposeTransform
torch.distributions.transforms.ExpTransform,class,,cache_size=0,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.ExpTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#ExpTransform
torch.distributions.transforms.PowerTransform,class,,"exponent,cache_size=0",https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.PowerTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#PowerTransform
torch.distributions.transforms.SigmoidTransform,class,,cache_size=0,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.SigmoidTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#SigmoidTransform
torch.distributions.transforms.AbsTransform,class,,cache_size=0,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.AbsTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#AbsTransform
torch.distributions.transforms.AffineTransform,class,,"loc,scale,event_dim=0,cache_size=0",https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.AffineTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#AffineTransform
torch.distributions.transforms.SoftmaxTransform,class,,cache_size=0,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.SoftmaxTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#SoftmaxTransform
torch.distributions.transforms.StickBreakingTransform,class,,cache_size=0,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.StickBreakingTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#StickBreakingTransform
torch.distributions.transforms.LowerCholeskyTransform,class,,cache_size=0,https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.LowerCholeskyTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#LowerCholeskyTransform
torch.distributions.transforms.CatTransform,class,,"tseq,dim=0,lengths=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.CatTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#CatTransform
torch.distributions.transforms.StackTransform,class,,"tseq,dim=0",https://pytorch.org/docs/stable/distributions.html#torch.distributions.transforms.StackTransform,https://pytorch.org/docs/stable/_modules/torch/distributions/transforms.html#StackTransform
torch.distributions.constraints.Constraint,class,,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.constraints.Constraint,https://pytorch.org/docs/stable/_modules/torch/distributions/constraints.html#Constraint
torch.distributions.constraints.Constraint,method,check,value,https://pytorch.org/docs/stable/distributions.html#torch.distributions.constraints.Constraint.check,https://pytorch.org/docs/stable/_modules/torch/distributions/constraints.html#Constraint.check
torch.distributions.constraint_registry.ConstraintRegistry,class,,,https://pytorch.org/docs/stable/distributions.html#torch.distributions.constraint_registry.ConstraintRegistry,https://pytorch.org/docs/stable/_modules/torch/distributions/constraint_registry.html#ConstraintRegistry
torch.distributions.constraint_registry.ConstraintRegistry,method,register,"constraint,factory=None",https://pytorch.org/docs/stable/distributions.html#torch.distributions.constraint_registry.ConstraintRegistry.register,https://pytorch.org/docs/stable/_modules/torch/distributions/constraint_registry.html#ConstraintRegistry.register
