"CPP_API, URL, REGOP"
tensorflow::ops::RandomPoissonV2,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/random-poisson-v2.html,"./random_ops.cc:REGISTER_OP(""RandomPoissonV2"")"
tensorflow::ops::RandomShuffle,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/random-shuffle.html,"./random_ops.cc:REGISTER_OP(""RandomShuffle"")"
tensorflow::ops::RandomUniform,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/random-uniform.html,"./random_ops.cc:REGISTER_OP(""RandomUniform"")"
tensorflow::ops::RandomUniformInt,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/random-uniform-int.html,"./random_ops.cc:REGISTER_OP(""RandomUniformInt"")"
tensorflow::ops::TruncatedNormal,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/truncated-normal.html,"./random_ops.cc:REGISTER_OP(""TruncatedNormal"")"
tensorflow::ops::AddManySparseToTensorsMap,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/add-many-sparse-to-tensors-map.html,"./sparse_ops.cc:REGISTER_OP(""AddManySparseToTensorsMap"")"
tensorflow::ops::AddSparseToTensorsMap,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/add-sparse-to-tensors-map.html,"./sparse_ops.cc:REGISTER_OP(""AddSparseToTensorsMap"")"
tensorflow::ops::DeserializeManySparse,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/deserialize-many-sparse.html,"./sparse_ops.cc:REGISTER_OP(""DeserializeManySparse"")"
tensorflow::ops::DeserializeSparse,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/deserialize-sparse.html,"./sparse_ops.cc:REGISTER_OP(""DeserializeSparse"")"
tensorflow::ops::SerializeManySparse,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/serialize-many-sparse.html,"./sparse_ops.cc:REGISTER_OP(""SerializeManySparse"")"
tensorflow::ops::SerializeSparse,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/serialize-sparse.html,"./sparse_ops.cc:REGISTER_OP(""SerializeSparse"")"
tensorflow::ops::SparseAdd,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-add.html,"./sparse_ops.cc:REGISTER_OP(""SparseAdd"")"
tensorflow::ops::SparseAddGrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-add-grad.html,"./sparse_ops.cc:REGISTER_OP(""SparseAddGrad"")"
tensorflow::ops::SparseConcat,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-concat.html,"./sparse_ops.cc:REGISTER_OP(""SparseConcat"")"
tensorflow::ops::SparseCross,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-cross.html,"./sparse_ops.cc:REGISTER_OP(""SparseCross"")"
tensorflow::ops::SparseDenseCwiseAdd,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-dense-cwise-add.html,"./sparse_ops.cc:REGISTER_OP(""SparseDenseCwiseAdd"").SPARSE_DENSE_CWISE_SIGNATURE();"
tensorflow::ops::SparseDenseCwiseDiv,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-dense-cwise-div.html,"./sparse_ops.cc:REGISTER_OP(""SparseDenseCwiseDiv"").SPARSE_DENSE_CWISE_SIGNATURE();"
tensorflow::ops::SparseDenseCwiseMul,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-dense-cwise-mul.html,"./sparse_ops.cc:REGISTER_OP(""SparseDenseCwiseMul"").SPARSE_DENSE_CWISE_SIGNATURE();"
tensorflow::ops::SparseFillEmptyRows,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-fill-empty-rows.html,"./sparse_ops.cc:REGISTER_OP(""SparseFillEmptyRows"")"
tensorflow::ops::SparseFillEmptyRowsGrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-fill-empty-rows-grad.html,"./sparse_ops.cc:REGISTER_OP(""SparseFillEmptyRowsGrad"")"
tensorflow::ops::SparseReduceMax,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-reduce-max.html,"./sparse_ops.cc:REGISTER_OP(""SparseReduceMax"")"
tensorflow::ops::SparseReduceMaxSparse,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-reduce-max-sparse.html,"./sparse_ops.cc:REGISTER_OP(""SparseReduceMaxSparse"")"
tensorflow::ops::SparseReduceSum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-reduce-sum.html,"./sparse_ops.cc:REGISTER_OP(""SparseReduceSum"")"
tensorflow::ops::SparseReduceSumSparse,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-reduce-sum-sparse.html,"./sparse_ops.cc:REGISTER_OP(""SparseReduceSumSparse"")"
tensorflow::ops::SparseReorder,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-reorder.html,"./sparse_ops.cc:REGISTER_OP(""SparseReorder"")"
tensorflow::ops::SparseReshape,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-reshape.html,"./sparse_ops.cc:REGISTER_OP(""SparseReshape"")"
tensorflow::ops::SparseSlice,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-slice.html,"./sparse_ops.cc:REGISTER_OP(""SparseSlice"")"
tensorflow::ops::SparseSliceGrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-slice-grad.html,"./sparse_ops.cc:REGISTER_OP(""SparseSliceGrad"")"
tensorflow::ops::SparseSoftmax,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-softmax.html,"./sparse_ops.cc:REGISTER_OP(""SparseSoftmax"")"
tensorflow::ops::SparseSparseMaximum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-sparse-maximum.html,"./sparse_ops.cc:REGISTER_OP(""SparseSparseMaximum"")"
tensorflow::ops::SparseSparseMinimum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-sparse-minimum.html,"./sparse_ops.cc:REGISTER_OP(""SparseSparseMinimum"")"
tensorflow::ops::SparseSplit,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-split.html,"./sparse_ops.cc:REGISTER_OP(""SparseSplit"")"
tensorflow::ops::SparseTensorDenseAdd,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-tensor-dense-add.html,"./sparse_ops.cc:REGISTER_OP(""SparseTensorDenseAdd"")"
tensorflow::ops::SparseTensorDenseMatMul,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-tensor-dense-mat-mul.html,"./sparse_ops.cc:REGISTER_OP(""SparseTensorDenseMatMul"")"
tensorflow::ops::TakeManySparseFromTensorsMap,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/take-many-sparse-from-tensors-map.html,"./sparse_ops.cc:REGISTER_OP(""TakeManySparseFromTensorsMap"")"
tensorflow::ops::Assign,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/assign.html,"./state_ops.cc:REGISTER_OP(""Assign"")"
tensorflow::ops::AssignAdd,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/assign-add.html,"./state_ops.cc:REGISTER_OP(""AssignAdd"")"
tensorflow::ops::AssignSub,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/assign-sub.html,"./state_ops.cc:REGISTER_OP(""AssignSub"")"
tensorflow::ops::CountUpTo,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/count-up-to.html,"./state_ops.cc:REGISTER_OP(""CountUpTo"")"
tensorflow::ops::DestroyTemporaryVariable,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/destroy-temporary-variable.html,"./state_ops.cc:REGISTER_OP(""DestroyTemporaryVariable"")"
tensorflow::ops::IsVariableInitialized,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/is-variable-initialized.html,"./state_ops.cc:REGISTER_OP(""IsVariableInitialized"")"
tensorflow::ops::ResourceCountUpTo,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-count-up-to.html,"./state_ops.cc:REGISTER_OP(""ResourceCountUpTo"")"
tensorflow::ops::ResourceScatterNdAdd,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-scatter-nd-add.html,"./state_ops.cc:REGISTER_OP(""ResourceScatterNdAdd"")"
tensorflow::ops::ResourceScatterNdSub,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-scatter-nd-sub.html,"./state_ops.cc:REGISTER_OP(""ResourceScatterNdSub"")"
tensorflow::ops::ResourceScatterNdUpdate,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-scatter-nd-update.html,"./state_ops.cc:REGISTER_OP(""ResourceScatterNdUpdate"")"
tensorflow::ops::ScatterAdd,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-add.html,"./state_ops.cc:REGISTER_OP(""ScatterAdd"")"
tensorflow::ops::ScatterDiv,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-div.html,"./state_ops.cc:REGISTER_OP(""ScatterDiv"")"
tensorflow::ops::ScatterMax,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-max.html,"./state_ops.cc:REGISTER_OP(""ScatterMax"")"
tensorflow::ops::ScatterMin,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-min.html,"./state_ops.cc:REGISTER_OP(""ScatterMin"")"
tensorflow::ops::ScatterMul,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-mul.html,"./state_ops.cc:REGISTER_OP(""ScatterMul"")"
tensorflow::ops::ScatterNdAdd,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-nd-add.html,"./state_ops.cc:REGISTER_OP(""ScatterNdAdd"")"
tensorflow::ops::ScatterNdSub,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-nd-sub.html,"./state_ops.cc:REGISTER_OP(""ScatterNdSub"")"
tensorflow::ops::ScatterNdUpdate,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-nd-update.html,"./state_ops.cc:REGISTER_OP(""ScatterNdUpdate"")"
tensorflow::ops::ScatterSub,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-sub.html,"./state_ops.cc:REGISTER_OP(""ScatterSub"")"
tensorflow::ops::ScatterUpdate,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/scatter-update.html,"./state_ops.cc:REGISTER_OP(""ScatterUpdate"")"
tensorflow::ops::TemporaryVariable,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/temporary-variable.html,"./state_ops.cc:REGISTER_OP(""TemporaryVariable"")"
tensorflow::ops::Variable,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/variable.html,"./state_ops.cc:REGISTER_OP(""Variable"")"
tensorflow::ops::AsString,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/as-string.html,"./string_ops.cc:REGISTER_OP(""AsString"")"
tensorflow::ops::DecodeBase64,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/decode-base64.html,"./string_ops.cc:REGISTER_OP(""DecodeBase64"")"
tensorflow::ops::EncodeBase64,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/encode-base64.html,"./string_ops.cc:REGISTER_OP(""EncodeBase64"")"
tensorflow::ops::ReduceJoin,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/reduce-join.html,"./string_ops.cc:REGISTER_OP(""ReduceJoin"")"
tensorflow::ops::RegexFullMatch,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/regex-full-match.html,"./string_ops.cc:REGISTER_OP(""RegexFullMatch"")"
tensorflow::ops::RegexReplace,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/regex-replace.html,"./string_ops.cc:REGISTER_OP(""RegexReplace"")"
tensorflow::ops::StringFormat,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-format.html,"./string_ops.cc:REGISTER_OP(""StringFormat"")"
tensorflow::ops::StringJoin,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-join.html,"./string_ops.cc:REGISTER_OP(""StringJoin"")"
tensorflow::ops::StringLength,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-length.html,"./string_ops.cc:REGISTER_OP(""StringLength"")"
tensorflow::ops::StringLower,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-lower.html,"./string_ops.cc:REGISTER_OP(""StringLower"")"
tensorflow::ops::StringNGrams,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-n-grams.html,"./string_ops.cc:REGISTER_OP(""StringNGrams"")"
tensorflow::ops::StringSplit,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-split.html,"./string_ops.cc:REGISTER_OP(""StringSplit"")"
tensorflow::ops::StringSplitV2,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-split-v2.html,"./string_ops.cc:REGISTER_OP(""StringSplitV2"")"
tensorflow::ops::StringStrip,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-strip.html,"./string_ops.cc:REGISTER_OP(""StringStrip"")"
tensorflow::ops::StringToHashBucket,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-to-hash-bucket.html,"./string_ops.cc:REGISTER_OP(""StringToHashBucket"")"
tensorflow::ops::StringToHashBucketFast,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-to-hash-bucket-fast.html,"./string_ops.cc:REGISTER_OP(""StringToHashBucketFast"")"
tensorflow::ops::StringToHashBucketStrong,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-to-hash-bucket-strong.html,"./string_ops.cc:REGISTER_OP(""StringToHashBucketStrong"")"
tensorflow::ops::StringUpper,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/string-upper.html,"./string_ops.cc:REGISTER_OP(""StringUpper"")"
tensorflow::ops::Substr,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/substr.html,"./string_ops.cc:REGISTER_OP(""Substr"")"
tensorflow::ops::UnicodeScript,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/unicode-script.html,"./string_ops.cc:REGISTER_OP(""UnicodeScript"")"
tensorflow::ops::UnicodeTranscode,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/unicode-transcode.html,"./string_ops.cc:REGISTER_OP(""UnicodeTranscode"")"
tensorflow::ops::UnsortedSegmentJoin,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/unsorted-segment-join.html,"./string_ops.cc:REGISTER_OP(""UnsortedSegmentJoin"")"
tensorflow::ops::ApplyAdadelta,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-adadelta.html,"./training_ops.cc:REGISTER_OP(""ApplyAdadelta"")"
tensorflow::ops::ApplyAdagrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-adagrad.html,"./training_ops.cc:REGISTER_OP(""ApplyAdagrad"")"
tensorflow::ops::ApplyAdagradDA,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-adagrad-d-a.html,"./training_ops.cc:REGISTER_OP(""ApplyAdagradDA"")"
tensorflow::ops::ApplyAdam,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-adam.html,"./training_ops.cc:REGISTER_OP(""ApplyAdam"")"
tensorflow::ops::ApplyAddSign,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-add-sign.html,"./training_ops.cc:REGISTER_OP(""ApplyAddSign"")"
tensorflow::ops::ApplyCenteredRMSProp,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-centered-r-m-s-prop.html,"./training_ops.cc:REGISTER_OP(""ApplyCenteredRMSProp"")"
tensorflow::ops::ApplyFtrl,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-ftrl.html,"./training_ops.cc:REGISTER_OP(""ApplyFtrl"")"
tensorflow::ops::ApplyFtrlV2,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-ftrl-v2.html,"./training_ops.cc:REGISTER_OP(""ApplyFtrlV2"")"
tensorflow::ops::ApplyGradientDescent,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-gradient-descent.html,"./training_ops.cc:REGISTER_OP(""ApplyGradientDescent"")"
tensorflow::ops::ApplyMomentum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-momentum.html,"./training_ops.cc:REGISTER_OP(""ApplyMomentum"")"
tensorflow::ops::ApplyPowerSign,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-power-sign.html,"./training_ops.cc:REGISTER_OP(""ApplyPowerSign"")"
tensorflow::ops::ApplyProximalAdagrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-proximal-adagrad.html,"./training_ops.cc:REGISTER_OP(""ApplyProximalAdagrad"")"
tensorflow::ops::ApplyProximalGradientDescent,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-proximal-gradient-descent.html,"./training_ops.cc:REGISTER_OP(""ApplyProximalGradientDescent"")"
tensorflow::ops::ApplyRMSProp,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/apply-r-m-s-prop.html,"./training_ops.cc:REGISTER_OP(""ApplyRMSProp"")"
tensorflow::ops::ResourceApplyAdadelta,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-adadelta.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyAdadelta"")"
tensorflow::ops::ResourceApplyAdagrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-adagrad.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyAdagrad"")"
tensorflow::ops::ResourceApplyAdagradDA,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-adagrad-d-a.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyAdagradDA"")"
tensorflow::ops::ResourceApplyAdam,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-adam.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyAdam"")"
tensorflow::ops::ResourceApplyAdamWithAmsgrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-adam-with-amsgrad.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyAdamWithAmsgrad"")"
tensorflow::ops::ResourceApplyAddSign,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-add-sign.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyAddSign"")"
tensorflow::ops::ResourceApplyCenteredRMSProp,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-centered-r-m-s-prop.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyCenteredRMSProp"")"
tensorflow::ops::ResourceApplyFtrl,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-ftrl.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyFtrl"")"
tensorflow::ops::ResourceApplyFtrlV2,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-ftrl-v2.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyFtrlV2"")"
tensorflow::ops::ResourceApplyGradientDescent,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-gradient-descent.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyGradientDescent"")"
tensorflow::ops::ResourceApplyKerasMomentum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-keras-momentum.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyKerasMomentum"")"
tensorflow::ops::ResourceApplyMomentum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-momentum.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyMomentum"")"
tensorflow::ops::ResourceApplyPowerSign,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-power-sign.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyPowerSign"")"
tensorflow::ops::ResourceApplyProximalAdagrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-proximal-adagrad.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyProximalAdagrad"")"
tensorflow::ops::ResourceApplyProximalGradientDescent,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-proximal-gradient-descent.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyProximalGradientDescent"")"
tensorflow::ops::ResourceApplyRMSProp,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-apply-r-m-s-prop.html,"./training_ops.cc:REGISTER_OP(""ResourceApplyRMSProp"")"
tensorflow::ops::ResourceSparseApplyAdadelta,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-adadelta.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyAdadelta"")"
tensorflow::ops::ResourceSparseApplyAdagrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-adagrad.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyAdagrad"")"
tensorflow::ops::ResourceSparseApplyAdagradDA,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-adagrad-d-a.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyAdagradDA"")"
tensorflow::ops::ResourceSparseApplyCenteredRMSProp,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-centered-r-m-s-prop.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyCenteredRMSProp"")"
tensorflow::ops::ResourceSparseApplyFtrl,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-ftrl.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyFtrl"")"
tensorflow::ops::ResourceSparseApplyFtrlV2,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-ftrl-v2.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyFtrlV2"")"
tensorflow::ops::ResourceSparseApplyKerasMomentum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-keras-momentum.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyKerasMomentum"")"
tensorflow::ops::ResourceSparseApplyMomentum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-momentum.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyMomentum"")"
tensorflow::ops::ResourceSparseApplyProximalAdagrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-proximal-adagrad.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyProximalAdagrad"")"
tensorflow::ops::ResourceSparseApplyProximalGradientDescent,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-proximal-gradient-descent.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyProximalGradientDescent"")"
tensorflow::ops::ResourceSparseApplyRMSProp,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/resource-sparse-apply-r-m-s-prop.html,"./training_ops.cc:REGISTER_OP(""ResourceSparseApplyRMSProp"")"
tensorflow::ops::SparseApplyAdadelta,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-adadelta.html,"./training_ops.cc:REGISTER_OP(""SparseApplyAdadelta"")"
tensorflow::ops::SparseApplyAdagrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-adagrad.html,"./training_ops.cc:REGISTER_OP(""SparseApplyAdagrad"")"
tensorflow::ops::SparseApplyAdagradDA,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-adagrad-d-a.html,"./training_ops.cc:REGISTER_OP(""SparseApplyAdagradDA"")"
tensorflow::ops::SparseApplyCenteredRMSProp,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-centered-r-m-s-prop.html,"./training_ops.cc:REGISTER_OP(""SparseApplyCenteredRMSProp"")"
tensorflow::ops::SparseApplyFtrl,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-ftrl.html,"./training_ops.cc:REGISTER_OP(""SparseApplyFtrl"")"
tensorflow::ops::SparseApplyFtrlV2,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-ftrl-v2.html,"./training_ops.cc:REGISTER_OP(""SparseApplyFtrlV2"")"
tensorflow::ops::SparseApplyMomentum,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-momentum.html,"./training_ops.cc:REGISTER_OP(""SparseApplyMomentum"")"
tensorflow::ops::SparseApplyProximalAdagrad,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-proximal-adagrad.html,"./training_ops.cc:REGISTER_OP(""SparseApplyProximalAdagrad"")"
tensorflow::ops::SparseApplyProximalGradientDescent,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-proximal-gradient-descent.html,"./training_ops.cc:REGISTER_OP(""SparseApplyProximalGradientDescent"")"
tensorflow::ops::SparseApplyRMSProp,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/sparse-apply-r-m-s-prop.html,"./training_ops.cc:REGISTER_OP(""SparseApplyRMSProp"")"
tensorflow::ops::Fact,https://www.tensorflow.org/api_docs/cc/class/tensorflow/ops/fact.html,
